asset_id,asset,dt,value,metadata,data_anomaly,display,symbol
1681,ethereum,2025-08-12 15:41:59,10865881.0,"{""exchange_name"": ""bybit"", ""exchange_address"": ""0x44587f3bc5db9ed18349a93620472073cbc5a00e"", ""interacting_address"": ""0x77328bd60ae3489ef87326d1caa54e3fa1a32ec7"", ""tx_hash"": ""0x685b02f01a25e80f611941a059814aaa315a8a3d5e2673f72c5a79e5306d763e""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-08-17 15:52:59,10038313.0,"{""exchange_name"": ""coinbase_prime"", ""exchange_address"": ""0x01624da7a070731c5fd0f1d34f13eba2bf427ea9"", ""interacting_address"": ""0x9cbdbd7fa768ad6e9546ff57238722fa9b925329"", ""tx_hash"": ""0x3c05b40e60c984c7eb9986cd4c3c50fa748f0253033f6a4e34c1d76baccb992c""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-08-18 07:47:47,9361874.0,"{""exchange_name"": ""kraken"", ""exchange_address"": ""0x3b914a5c47f6bcbb487149ab60bd7cd1fc1f1f8d"", ""interacting_address"": ""0x18b60d28d2d9afc6e16620053d20ddaba8366505"", ""tx_hash"": ""0xc123694a8c85165d7425f7a0190407cc122c5888149c719271ae455b6b1f1243""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-08-21 23:51:59,11257028.0,"{""exchange_name"": ""independent_reserve"", ""exchange_address"": ""0x00f7a5ca13c3b1a447ee04b88ebf63e40b9baa27"", ""interacting_address"": ""0x65ed0051b8fe457b5adde94ec58778bc53d8c368"", ""tx_hash"": ""0xa446e5fc99824e645ef4cfd12cedd186818e3c105e1e90ca72b6845a006b9e6c""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-09-02 07:51:35,8746894.0,"{""exchange_name"": ""kucoin"", ""exchange_address"": ""0x45300136662dd4e58fc0df61e6290dffd992b785"", ""interacting_address"": ""0x3b6d76719a4ea8c53a7a26b50175b8de23c8e956"", ""tx_hash"": ""0xc81055058ba2c919607c2fd5cc16a617d597e227bb3c75182d51447af5d58d0d""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-09-05 15:44:59,8909946.0,"{""exchange_name"": ""kraken"", ""exchange_address"": ""0xb3f9cc115bdb43f08365d379cf851073f05f246b"", ""interacting_address"": ""0x92cbb22a9b9fc01da9914c9b39ed904dd61b859c"", ""tx_hash"": ""0x302eefc962ac20138069f9ae3a059437744b189b32016b2b99f251be30aa95eb""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-09-13 15:42:11,9331023.0,"{""exchange_name"": ""kucoin"", ""exchange_address"": ""0x45300136662dd4e58fc0df61e6290dffd992b785"", ""interacting_address"": ""0x2933782b5a8d72f2754103d1489614f29bfa4625"", ""tx_hash"": ""0x09f6fe092936201158e0b263365431509335758ac2efd0cc0973e095d94d1e30""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-10-10 23:44:59,6243289.0,"{""exchange_name"": ""binance"", ""exchange_address"": ""0xf926fda109786929de3d059cc164f8c76271afd8"", ""interacting_address"": ""0xd25cde6c21af4047e4647fc89fe081dacee60943"", ""tx_hash"": ""0x5fe9573a3203bd7679ef4cde142d5baae02ce1db8f012c52e7bc94deb9832a70""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-10-14 07:47:47,11947272.0,"{""exchange_name"": ""binance"", ""exchange_address"": ""0xf95b8114495026193b91e17e0af6e11c4aa49125"", ""interacting_address"": ""0x829a0222379b6edbaf7e7081f00d3ac42f9dffaf"", ""tx_hash"": ""0xb8ac14579c38d16919890c991c193b2ef356a7e5607620e400df91c2d54c5f83""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-10-30 23:57:59,6086045.0,"{""exchange_name"": ""coinbase_prime"", ""exchange_address"": ""0x0d8f8deeada9ea582c6ebf69bee02a9a9c991374"", ""interacting_address"": ""0x980fa46457b35752a14004c18443352d91d35eb0"", ""tx_hash"": ""0xa2e437100195b7ae8c520a9c36fbf1dea79ed368651a28211c13c85e2e368cbd""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-12-09 07:58:35,12499189.0,"{""exchange_name"": ""okex"", ""exchange_address"": ""0xa9ac43f5b5e38155a288d1a01d2cbc4478e14573"", ""interacting_address"": ""0xd524a29e10f6adae8df66392b3e1e49e497c25da"", ""tx_hash"": ""0xc1cee5699a6f4cab777ccbe05d71fb22bd7211b35f2971f584c64217a515f70e""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2026-02-06 23:43:59,10318982.0,"{""exchange_name"": ""gemini"", ""exchange_address"": ""0xf51710015536957a01f32558402902a2d9c35d82"", ""interacting_address"": ""0xad8ae4e49e764e95c786d4f9cb0110c2a15126f0"", ""tx_hash"": ""0x805375354183e029fcc768ee57770f7e655f0cf6d49cb892fe5df571bafc7d23""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2026-02-06 23:46:47,4132341.0,"{""exchange_name"": ""gemini"", ""exchange_address"": ""0xf51710015536957a01f32558402902a2d9c35d82"", ""interacting_address"": ""0xad8ae4e49e764e95c786d4f9cb0110c2a15126f0"", ""tx_hash"": ""0x30b94dbfc72e64f86408fdb59ddb8741be4f1e2dba85a08f64beb6a97aecec0b""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2026-02-17 15:52:35,4762974.0,"{""exchange_name"": ""okex"", ""exchange_address"": ""0xa9ac43f5b5e38155a288d1a01d2cbc4478e14573"", ""interacting_address"": ""0x2ce910fbba65b454bbaf6a18c952a70f3bcd8299"", ""tx_hash"": ""0x222ca94f57471af2a33ef13b7f504beeec658fac453e78cf10c64420845fd7ee""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2026-03-13 15:45:47,5359434.0,"{""exchange_name"": ""bybit"", ""exchange_address"": ""0xa1abfa21f80ecf401bd41365adbb6fef6fefdf09"", ""interacting_address"": ""0xc647785711562c940b708d0016600a7332d3fd9b"", ""tx_hash"": ""0x06e0ec366be2d485f77b63db1a1a228b1bcaab5f2e8e48dc074d9642944247b1""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2026-04-05 07:53:11,3779177.0,"{""exchange_name"": ""okex"", ""exchange_address"": ""0xa9ac43f5b5e38155a288d1a01d2cbc4478e14573"", ""interacting_address"": ""0x04f2f4fbdfb323f968cefe327243540213566d7c"", ""tx_hash"": ""0xc18a079335ea3b9bf0dba9eb0f373146701d276c8d96d0c4528bdd417f8569dd""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2026-04-18 01:50:23,7553264.0,"{""exchange_name"": ""okex"", ""exchange_address"": ""0x0003b5aa5e30e97fcc596bb5d0f3a75255e08d4e"", ""interacting_address"": ""0xa9ac43f5b5e38155a288d1a01d2cbc4478e14573"", ""tx_hash"": ""0x3c77077473d41305c84bff1cf042ff0a13d3c0507e827bfb07e89e73e6019777""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2026-04-19 02:44:11,6577520.0,"{""exchange_name"": ""okex"", ""exchange_address"": ""0xa9ac43f5b5e38155a288d1a01d2cbc4478e14573"", ""interacting_address"": ""0x9c22a4039f269e72de6b029b273be059cdbb831c"", ""tx_hash"": ""0x94a0be9e975dd21eda3e88efa6178860757c0c15c15cd140d02930d0474b055b""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
